,cat__Mjob_at_home,cat__Mjob_health,cat__Mjob_other,cat__Mjob_services,cat__Mjob_teacher,cat__Fjob_at_home,cat__Fjob_health,cat__Fjob_other,cat__Fjob_services,cat__Fjob_teacher,cat__reason_course,cat__reason_home,cat__reason_other,cat__reason_reputation,cat__guardian_father,cat__guardian_mother,cat__guardian_other,num__age,num__Medu,num__Fedu,num__traveltime,num__studytime,num__failures,num__famrel,num__freetime,num__goout,num__Dalc,num__Walc,num__health,num__absences,num__G1,num__G2,sex_binary,G3
60,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.5503547980358304,1.1460472594464481,1.309064252053918,-0.6604991718701374,0.00897339295594479,-0.4543089130604204,-2.075576525452982,0.747633530273729,0.8100356345911907,0.5803125388918543,0.5152934145153948,0.3097395668887821,0.013575956042975176,0.7656414934887765,0.7775931859209531,0,1
344,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0742219319950688,-0.6823287151617584,0.40580991813671474,-0.6604991718701374,1.2473016208763203,-0.4543089130604204,0.08615600671691613,-0.24921117675790969,-0.08783518929302088,-0.5476188747289328,-0.2661405547497096,-0.4026614369554165,-0.22060928569834737,0.7656414934887765,0.7775931859209531,0,1
277,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0742219319950688,1.1460472594464481,1.309064252053918,0.7101607637400728,-1.2293548349644308,-0.4543089130604204,-0.9947102593680328,-1.2460558837895486,0.8100356345911907,-0.5476188747289328,1.2967273837804991,-0.4026614369554165,1.8870578899735557,-1.3060943124220306,-1.2860194997923453,1,0
80,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.36264316305128,-0.6823287151617584,0.40580991813671474,-0.6604991718701374,-1.2293548349644308,-0.4543089130604204,-0.9947102593680328,-1.2460558837895486,-0.9857060131772324,-0.5476188747289328,0.5152934145153948,-0.4026614369554165,-0.4547945274396699,0.7656414934887765,0.7775931859209531,1,1
43,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.36264316305128,-0.6823287151617584,-0.4974444157804886,-0.6604991718701374,-1.2293548349644308,-0.4543089130604204,1.167022272801865,0.747633530273729,-1.8835768370614439,-0.5476188747289328,-1.047574524014814,-1.8274634446438138,-0.6889797691809925,-1.3060943124220306,-1.2860194997923453,1,1
335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.26193356697961917,0.23185927214234484,1.309064252053918,-0.6604991718701374,1.2473016208763203,-0.4543089130604204,0.08615600671691613,0.747633530273729,1.707906458475402,-0.5476188747289328,0.5152934145153948,1.0221405707329807,1.184502164749588,0.7656414934887765,0.7775931859209531,0,1
373,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.26193356697961917,-1.5965167024658617,-0.4974444157804886,-0.6604991718701374,-1.2293548349644308,-0.4543089130604204,-0.9947102593680328,1.7444782373053678,1.707906458475402,-0.5476188747289328,0.5152934145153948,-1.8274634446438138,0.9503169230082654,-1.3060943124220306,-1.2860194997923453,0,0
207,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.5503547980358304,1.1460472594464481,0.40580991813671474,-0.6604991718701374,0.00897339295594479,-0.4543089130604204,-3.156442791537931,-0.24921117675790969,-0.9857060131772324,-0.5476188747289328,-1.047574524014814,-1.8274634446438138,0.4819464395256203,0.7656414934887765,0.7775931859209531,0,1
163,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26193356697961917,-1.5965167024658617,0.40580991813671474,-0.6604991718701374,-1.2293548349644308,-0.4543089130604204,1.167022272801865,-0.24921117675790969,-0.08783518929302088,-0.5476188747289328,1.2967273837804991,-1.1150624407996153,-0.4547945274396699,0.7656414934887765,0.7775931859209531,1,1
281,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.26193356697961917,0.23185927214234484,-0.4974444157804886,-0.6604991718701374,-1.2293548349644308,0.9705690415381711,0.08615600671691613,0.747633530273729,0.8100356345911907,1.7082439525126414,1.2967273837804991,-0.4026614369554165,1.5357800273615718,0.7656414934887765,-1.2860194997923453,1,1
88,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.5503547980358304,-0.6823287151617584,-0.4974444157804886,0.7101607637400728,0.00897339295594479,0.9705690415381711,0.08615600671691613,0.747633530273729,-0.9857060131772324,-0.5476188747289328,-1.047574524014814,-0.4026614369554165,0.7161316812669428,0.7656414934887765,0.7775931859209531,1,1
219,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.26193356697961917,-0.6823287151617584,-0.4974444157804886,-0.6604991718701374,1.2473016208763203,-0.4543089130604204,0.08615600671691613,-0.24921117675790969,-0.08783518929302088,-0.5476188747289328,-1.047574524014814,0.3097395668887821,-0.22060928569834737,-1.3060943124220306,0.7775931859209531,0,1
139,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.36264316305128,1.1460472594464481,1.309064252053918,0.7101607637400728,-1.2293548349644308,-0.4543089130604204,0.08615600671691613,-0.24921117675790969,-0.9857060131772324,-0.5476188747289328,-1.047574524014814,1.0221405707329807,-0.6889797691809925,0.7656414934887765,0.7775931859209531,0,1
237,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.5503547980358304,-0.6823287151617584,-1.400698749697692,-0.6604991718701374,-1.2293548349644308,-0.4543089130604204,0.08615600671691613,1.7444782373053678,-0.9857060131772324,-0.5476188747289328,-1.047574524014814,1.0221405707329807,1.6528726482322331,0.7656414934887765,0.7775931859209531,0,1
316,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0742219319950688,-0.6823287151617584,-1.400698749697692,0.7101607637400728,0.00897339295594479,-0.4543089130604204,1.167022272801865,-0.24921117675790969,-0.08783518929302088,-0.5476188747289328,-0.2661405547497096,-1.8274634446438138,-0.6889797691809925,-1.3060943124220306,-1.2860194997923453,0,0
154,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.26193356697961917,1.1460472594464481,1.309064252053918,-0.6604991718701374,-1.2293548349644308,-0.4543089130604204,0.08615600671691613,-1.2460558837895486,-1.8835768370614439,-0.5476188747289328,-1.047574524014814,0.3097395668887821,-0.6889797691809925,0.7656414934887765,0.7775931859209531,0,1
211,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.26193356697961917,1.1460472594464481,1.309064252053918,-0.6604991718701374,0.00897339295594479,-0.4543089130604204,1.167022272801865,-0.24921117675790969,1.707906458475402,2.836175366133429,2.0781613530456036,-0.4026614369554165,0.8332243021376041,0.7656414934887765,0.7775931859209531,1,1
199,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.5503547980358304,1.1460472594464481,1.309064252053918,-0.6604991718701374,0.00897339295594479,-0.4543089130604204,0.08615600671691613,1.7444782373053678,-0.9857060131772324,-0.5476188747289328,-0.2661405547497096,-0.4026614369554165,-0.6889797691809925,-1.3060943124220306,-1.2860194997923453,0,1
368,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0742219319950688,-0.6823287151617584,0.40580991813671474,0.7101607637400728,-1.2293548349644308,-0.4543089130604204,1.167022272801865,-1.2460558837895486,-0.08783518929302088,-0.5476188747289328,-0.2661405547497096,0.3097395668887821,-0.6889797691809925,0.7656414934887765,0.7775931859209531,0,1
365,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0742219319950688,-1.5965167024658617,0.40580991813671474,0.7101607637400728,0.00897339295594479,-0.4543089130604204,-0.9947102593680328,-0.24921117675790969,0.8100356345911907,0.5803125388918543,1.2967273837804991,-0.4026614369554165,-0.22060928569834737,0.7656414934887765,0.7775931859209531,1,1
22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.5503547980358304,1.1460472594464481,-0.4974444157804886,-0.6604991718701374,0.00897339295594479,-0.4543089130604204,0.08615600671691613,1.7444782373053678,-1.8835768370614439,-0.5476188747289328,0.5152934145153948,1.0221405707329807,-0.4547945274396699,0.7656414934887765,0.7775931859209531,1,1
149,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.36264316305128,-0.6823287151617584,-1.400698749697692,3.4514806349604927,-1.2293548349644308,3.820324950735354,0.08615600671691613,1.7444782373053678,1.707906458475402,0.5803125388918543,2.0781613530456036,1.0221405707329807,-0.6889797691809925,-1.3060943124220306,-1.2860194997923453,1,1
44,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5503547980358304,-0.6823287151617584,-0.4974444157804886,0.7101607637400728,0.00897339295594479,0.9705690415381711,0.08615600671691613,-0.24921117675790969,-0.08783518929302088,0.5803125388918543,-0.2661405547497096,1.0221405707329807,0.9503169230082654,0.7656414934887765,0.7775931859209531,0,0
329,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.26193356697961917,1.1460472594464481,1.309064252053918,0.7101607637400728,1.2473016208763203,-0.4543089130604204,0.08615600671691613,-0.24921117675790969,-0.08783518929302088,-0.5476188747289328,-0.2661405547497096,0.3097395668887821,-0.22060928569834737,0.7656414934887765,0.7775931859209531,0,1
13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.36264316305128,1.1460472594464481,0.40580991813671474,0.7101607637400728,0.00897339295594479,-0.4543089130604204,1.167022272801865,0.747633530273729,-0.08783518929302088,-0.5476188747289328,-0.2661405547497096,-0.4026614369554165,-0.4547945274396699,0.7656414934887765,0.7775931859209531,1,1
318,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26193356697961917,0.23185927214234484,1.309064252053918,-0.6604991718701374,1.2473016208763203,-0.4543089130604204,0.08615600671691613,-0.24921117675790969,0.8100356345911907,0.5803125388918543,2.0781613530456036,1.0221405707329807,-0.6889797691809925,0.7656414934887765,0.7775931859209531,0,1
248,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0742219319950688,0.23185927214234484,0.40580991813671474,-0.6604991718701374,0.00897339295594479,0.9705690415381711,0.08615600671691613,-0.24921117675790969,-0.08783518929302088,-0.5476188747289328,0.5152934145153948,1.0221405707329807,0.24776119778429773,-1.3060943124220306,-1.2860194997923453,1,0
308,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.8865102970105183,0.23185927214234484,0.40580991813671474,-0.6604991718701374,0.00897339295594479,0.9705690415381711,0.08615600671691613,1.7444782373053678,-0.08783518929302088,-0.5476188747289328,-0.2661405547497096,1.0221405707329807,-0.6889797691809925,0.7656414934887765,0.7775931859209531,1,1
249,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.5503547980358304,-2.5107046897699647,-0.4974444157804886,-0.6604991718701374,-1.2293548349644308,-0.4543089130604204,0.08615600671691613,-0.24921117675790969,-0.9857060131772324,0.5803125388918543,1.2967273837804991,1.0221405707329807,-0.6889797691809925,0.7656414934887765,0.7775931859209531,1,1
294,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0742219319950688,0.23185927214234484,-0.4974444157804886,0.7101607637400728,1.2473016208763203,-0.4543089130604204,1.167022272801865,0.747633530273729,-0.9857060131772324,-0.5476188747289328,-1.047574524014814,0.3097395668887821,0.24776119778429773,0.7656414934887765,0.7775931859209531,1,1
150,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0742219319950688,-1.5965167024658617,-1.400698749697692,-0.6604991718701374,-1.2293548349644308,3.820324950735354,-2.075576525452982,-0.24921117675790969,1.707906458475402,0.5803125388918543,2.0781613530456036,0.3097395668887821,-0.6889797691809925,-1.3060943124220306,-1.2860194997923453,1,0
209,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.26193356697961917,1.1460472594464481,0.40580991813671474,0.7101607637400728,1.2473016208763203,-0.4543089130604204,0.08615600671691613,0.747633530273729,-0.9857060131772324,-0.5476188747289328,-1.047574524014814,0.3097395668887821,0.013575956042975176,-1.3060943124220306,-1.2860194997923453,0,0
67,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.5503547980358304,0.23185927214234484,-1.400698749697692,-0.6604991718701374,2.485629848796696,-0.4543089130604204,0.08615600671691613,-0.24921117675790969,-0.08783518929302088,-0.5476188747289328,-0.2661405547497096,1.0221405707329807,-0.22060928569834737,-1.3060943124220306,-1.2860194997923453,0,0
310,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.8865102970105183,-1.5965167024658617,-0.4974444157804886,-0.6604991718701374,0.00897339295594479,0.9705690415381711,0.08615600671691613,-1.2460558837895486,0.8100356345911907,0.5803125388918543,-0.2661405547497096,-0.4026614369554165,-0.6889797691809925,-1.3060943124220306,-1.2860194997923453,0,0
210,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.8865102970105183,0.23185927214234484,0.40580991813671474,-0.6604991718701374,2.485629848796696,-0.4543089130604204,0.08615600671691613,-0.24921117675790969,-0.08783518929302088,-0.5476188747289328,-0.2661405547497096,-0.4026614369554165,0.4819464395256203,-1.3060943124220306,-1.2860194997923453,0,0
8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.36264316305128,0.23185927214234484,-0.4974444157804886,-0.6604991718701374,0.00897339295594479,-0.4543089130604204,0.08615600671691613,-1.2460558837895486,-0.9857060131772324,-0.5476188747289328,-1.047574524014814,-1.8274634446438138,-0.6889797691809925,0.7656414934887765,0.7775931859209531,1,1
59,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.5503547980358304,1.1460472594464481,-0.4974444157804886,-0.6604991718701374,0.00897339295594479,-0.4543089130604204,0.08615600671691613,-1.2460558837895486,-0.08783518929302088,-0.5476188747289328,-1.047574524014814,1.0221405707329807,-0.4547945274396699,0.7656414934887765,0.7775931859209531,0,1
297,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0742219319950688,1.1460472594464481,0.40580991813671474,0.7101607637400728,0.00897339295594479,-0.4543089130604204,0.08615600671691613,0.747633530273729,1.707906458475402,-0.5476188747289328,-0.2661405547497096,-1.1150624407996153,0.4819464395256203,0.7656414934887765,-1.2860194997923453,0,0
165,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.5503547980358304,0.23185927214234484,-0.4974444157804886,0.7101607637400728,-1.2293548349644308,0.9705690415381711,0.08615600671691613,1.7444782373053678,-0.9857060131772324,-0.5476188747289328,-1.047574524014814,-1.1150624407996153,1.184502164749588,0.7656414934887765,0.7775931859209531,1,1
114,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.36264316305128,-0.6823287151617584,-1.400698749697692,-0.6604991718701374,0.00897339295594479,-0.4543089130604204,1.167022272801865,0.747633530273729,-0.9857060131772324,-0.5476188747289328,-1.047574524014814,1.0221405707329807,0.24776119778429773,-1.3060943124220306,-1.2860194997923453,1,0
345,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0742219319950688,0.23185927214234484,-0.4974444157804886,-0.6604991718701374,1.2473016208763203,-0.4543089130604204,1.167022272801865,0.747633530273729,-0.08783518929302088,0.5803125388918543,0.5152934145153948,-1.8274634446438138,0.13066857691363645,0.7656414934887765,0.7775931859209531,0,1
353,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.8865102970105183,-1.5965167024658617,-1.400698749697692,2.080820699350283,-1.2293548349644308,0.9705690415381711,0.08615600671691613,0.747633530273729,0.8100356345911907,1.7082439525126414,0.5152934145153948,1.0221405707329807,-0.22060928569834737,-1.3060943124220306,-1.2860194997923453,1,0
136,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.26193356697961917,0.23185927214234484,1.309064252053918,2.080820699350283,0.00897339295594479,-0.4543089130604204,1.167022272801865,0.747633530273729,1.707906458475402,0.5803125388918543,1.2967273837804991,1.0221405707329807,-0.6889797691809925,0.7656414934887765,-1.2860194997923453,1,0
92,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.5503547980358304,0.23185927214234484,-1.400698749697692,-0.6604991718701374,0.00897339295594479,-0.4543089130604204,-0.9947102593680328,-0.24921117675790969,-0.08783518929302088,0.5803125388918543,0.5152934145153948,-1.1150624407996153,-0.22060928569834737,-1.3060943124220306,-1.2860194997923453,0,0
387,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.8865102970105183,-0.6823287151617584,0.40580991813671474,-0.6604991718701374,1.2473016208763203,0.9705690415381711,1.167022272801865,0.747633530273729,-0.9857060131772324,-0.5476188747289328,-0.2661405547497096,1.0221405707329807,-0.6889797691809925,-1.3060943124220306,-1.2860194997923453,0,0
358,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0742219319950688,-1.5965167024658617,-1.400698749697692,0.7101607637400728,-1.2293548349644308,-0.4543089130604204,-0.9947102593680328,-0.24921117675790969,-0.9857060131772324,-0.5476188747289328,-0.2661405547497096,-0.4026614369554165,-0.22060928569834737,0.7656414934887765,0.7775931859209531,1,1
1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26193356697961917,-1.5965167024658617,-1.400698749697692,-0.6604991718701374,0.00897339295594479,-0.4543089130604204,1.167022272801865,-0.24921117675790969,-0.08783518929302088,-0.5476188747289328,-1.047574524014814,-0.4026614369554165,-0.22060928569834737,-1.3060943124220306,-1.2860194997923453,0,0
188,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.26193356697961917,0.23185927214234484,0.40580991813671474,-0.6604991718701374,0.00897339295594479,-0.4543089130604204,-0.9947102593680328,-0.24921117675790969,-0.08783518929302088,-0.5476188747289328,0.5152934145153948,-0.4026614369554165,0.013575956042975176,-1.3060943124220306,-1.2860194997923453,0,0
87,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.36264316305128,1.1460472594464481,-0.4974444157804886,-0.6604991718701374,1.2473016208763203,-0.4543089130604204,1.167022272801865,-0.24921117675790969,-0.08783518929302088,-0.5476188747289328,0.5152934145153948,-1.8274634446438138,-0.22060928569834737,0.7656414934887765,0.7775931859209531,0,1
156,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.26193356697961917,-1.5965167024658617,-0.4974444157804886,-0.6604991718701374,-1.2293548349644308,-0.4543089130604204,-2.075576525452982,-1.2460558837895486,-0.9857060131772324,1.7082439525126414,0.5152934145153948,1.0221405707329807,0.24776119778429773,0.7656414934887765,0.7775931859209531,1,1
250,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0742219319950688,0.23185927214234484,-0.4974444157804886,0.7101607637400728,-1.2293548349644308,0.9705690415381711,0.08615600671691613,0.747633530273729,1.707906458475402,0.5803125388918543,1.2967273837804991,1.0221405707329807,-0.6889797691809925,-1.3060943124220306,-1.2860194997923453,1,0
11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.36264316305128,-0.6823287151617584,-1.400698749697692,2.080820699350283,1.2473016208763203,-0.4543089130604204,1.167022272801865,-1.2460558837895486,-0.9857060131772324,-0.5476188747289328,-1.047574524014814,0.3097395668887821,-0.22060928569834737,0.7656414934887765,0.7775931859209531,0,1
251,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.5503547980358304,0.23185927214234484,0.40580991813671474,2.080820699350283,0.00897339295594479,-0.4543089130604204,1.167022272801865,-0.24921117675790969,-0.08783518929302088,-0.5476188747289328,0.5152934145153948,-1.1150624407996153,0.013575956042975176,-1.3060943124220306,0.7775931859209531,1,1
96,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.5503547980358304,1.1460472594464481,0.40580991813671474,0.7101607637400728,-1.2293548349644308,-0.4543089130604204,-0.9947102593680328,-0.24921117675790969,-0.08783518929302088,-0.5476188747289328,-1.047574524014814,0.3097395668887821,-0.4547945274396699,0.7656414934887765,0.7775931859209531,1,1
216,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.26193356697961917,1.1460472594464481,0.40580991813671474,-0.6604991718701374,0.00897339295594479,2.3954469961367626,-0.9947102593680328,0.747633530273729,1.707906458475402,0.5803125388918543,1.2967273837804991,-1.8274634446438138,1.8870578899735557,-1.3060943124220306,-1.2860194997923453,0,0
194,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.5503547980358304,-0.6823287151617584,0.40580991813671474,0.7101607637400728,-1.2293548349644308,-0.4543089130604204,1.167022272801865,-0.24921117675790969,-0.08783518929302088,-0.5476188747289328,-1.047574524014814,-0.4026614369554165,-0.6889797691809925,0.7656414934887765,0.7775931859209531,1,1
266,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.26193356697961917,0.23185927214234484,-1.400698749697692,-0.6604991718701374,0.00897339295594479,-0.4543089130604204,1.167022272801865,0.747633530273729,0.8100356345911907,1.7082439525126414,1.2967273837804991,1.0221405707329807,-0.4547945274396699,-1.3060943124220306,-1.2860194997923453,1,1
56,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.36264316305128,1.1460472594464481,0.40580991813671474,-0.6604991718701374,0.00897339295594479,-0.4543089130604204,0.08615600671691613,-0.24921117675790969,-0.9857060131772324,-0.5476188747289328,-1.047574524014814,-1.8274634446438138,-0.6889797691809925,0.7656414934887765,0.7775931859209531,0,1
152,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.36264316305128,0.23185927214234484,0.40580991813671474,0.7101607637400728,1.2473016208763203,2.3954469961367626,0.08615600671691613,-1.2460558837895486,-1.8835768370614439,0.5803125388918543,0.5152934145153948,-0.4026614369554165,0.24776119778429773,0.7656414934887765,0.7775931859209531,0,1
364,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26193356697961917,-1.5965167024658617,-0.4974444157804886,0.7101607637400728,0.00897339295594479,-0.4543089130604204,-0.9947102593680328,-1.2460558837895486,-0.9857060131772324,-0.5476188747289328,-0.2661405547497096,-0.4026614369554165,-0.6889797691809925,0.7656414934887765,0.7775931859209531,0,1
389,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0742219319950688,-1.5965167024658617,-1.400698749697692,0.7101607637400728,0.00897339295594479,0.9705690415381711,-3.156442791537931,-2.242900590821187,-1.8835768370614439,-0.5476188747289328,-1.047574524014814,1.0221405707329807,-0.6889797691809925,-1.3060943124220306,-1.2860194997923453,0,0
253,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.5503547980358304,-0.6823287151617584,-1.400698749697692,0.7101607637400728,-1.2293548349644308,-0.4543089130604204,-0.9947102593680328,-0.24921117675790969,-0.9857060131772324,-0.5476188747289328,0.5152934145153948,-0.4026614369554165,-0.6889797691809925,-1.3060943124220306,-1.2860194997923453,1,0
159,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5503547980358304,0.23185927214234484,0.40580991813671474,-0.6604991718701374,0.00897339295594479,0.9705690415381711,0.08615600671691613,1.7444782373053678,1.707906458475402,2.836175366133429,1.2967273837804991,1.0221405707329807,-0.22060928569834737,0.7656414934887765,0.7775931859209531,1,1
